timestamp,soil_moisture,soil_temp_C,soil_EC_dS_m,soil_pH,air_temp_C,rain_last_24h_mm,forecast_rain_24h_mm,crop_stage,root_zone_depth_m,field_capacity,wilting_point,root_zone_deficit_mm,IrrigateTomorrow
2025-07-29 07:00:00,0.156,21.74,0.69,6.93,18.1,1.1,0.7,vegetative,0.3,0.28,0.12,37.2,1
2025-07-29 08:00:00,0.311,18.56,0.72,5.54,26.9,0.2,1.0,maturity,0.3,0.28,0.12,-9.3,0
2025-07-29 09:00:00,0.171,27.49,0.65,6.87,23.6,0.0,0.5,flowering,0.3,0.28,0.12,32.8,1
2025-07-29 10:00:00,0.179,10.15,0.73,6.78,30.7,3.4,1.0,vegetative,0.6,0.32,0.14,84.8,1
2025-07-29 11:00:00,0.202,19.34,0.73,5.95,30.2,1.7,1.2,flowering,0.3,0.28,0.12,23.3,0
2025-07-29 12:00:00,0.272,26.09,0.61,6.78,28.1,0.5,2.0,vegetative,0.6,0.32,0.14,29.1,0
2025-07-29 13:00:00,0.221,20.53,0.74,6.82,35.4,0.6,1.9,vegetative,0.6,0.32,0.14,59.7,1
2025-07-29 14:00:00,0.171,17.9,0.67,6.67,28.0,2.6,0.4,flowering,0.3,0.28,0.12,32.8,1
2025-07-29 15:00:00,0.27,24.2,0.63,6.03,20.7,0.2,1.0,flowering,0.6,0.32,0.14,29.9,0
2025-07-29 16:00:00,0.249,26.53,0.78,6.7,26.9,1.6,1.5,vegetative,0.3,0.28,0.12,9.2,0
2025-07-29 17:00:00,0.242,23.05,0.62,6.8,33.9,0.0,1.4,maturity,0.6,0.32,0.14,47.1,0
2025-07-29 18:00:00,0.249,17.99,0.65,6.33,18.6,2.1,2.2,flowering,0.3,0.28,0.12,9.4,0
2025-07-29 19:00:00,0.316,24.28,0.71,6.63,27.5,0.9,1.8,flowering,0.6,0.32,0.14,2.5,0
2025-07-29 20:00:00,0.307,19.99,0.84,6.39,30.9,0.6,1.3,maturity,0.6,0.32,0.14,7.6,0
2025-07-29 21:00:00,0.193,25.73,0.72,6.77,41.3,1.2,1.4,maturity,0.3,0.28,0.12,26.2,1
2025-07-29 22:00:00,0.285,29.42,0.75,6.41,34.0,0.1,1.6,vegetative,0.3,0.28,0.12,-1.5,0
2025-07-29 23:00:00,0.235,8.97,0.67,6.33,28.7,0.2,1.8,flowering,0.6,0.32,0.14,50.8,0
2025-07-30 00:00:00,0.24,22.56,0.69,6.49,30.6,0.5,0.4,maturity,0.3,0.28,0.12,12.0,0
2025-07-30 01:00:00,0.152,13.32,0.7,6.1,18.5,1.0,1.5,flowering,0.6,0.32,0.14,100.6,1
2025-07-30 02:00:00,0.213,34.21,0.73,6.46,22.8,0.2,3.0,flowering,0.6,0.32,0.14,64.1,1
2025-07-30 03:00:00,0.187,19.66,0.67,6.61,31.3,0.5,0.3,vegetative,0.6,0.32,0.14,79.5,1
2025-07-30 04:00:00,0.253,25.73,0.83,6.76,28.8,0.3,0.0,maturity,0.6,0.32,0.14,40.1,0
2025-07-30 05:00:00,0.263,21.82,0.66,6.57,29.4,1.0,0.1,flowering,0.3,0.28,0.12,5.1,0
2025-07-30 06:00:00,0.137,17.98,0.53,6.07,28.2,2.5,0.2,maturity,0.6,0.32,0.14,109.8,1
2025-07-30 07:00:00,0.219,17.39,0.97,6.91,28.0,0.2,2.5,flowering,0.3,0.28,0.12,18.3,0
2025-07-30 08:00:00,0.265,29.93,0.67,6.93,28.5,0.2,0.1,maturity,0.3,0.28,0.12,4.5,0
2025-07-30 09:00:00,0.213,26.78,0.83,6.53,22.7,0.9,1.4,vegetative,0.3,0.28,0.12,20.2,0
2025-07-30 10:00:00,0.249,31.72,0.84,6.27,26.9,0.6,2.0,maturity,0.3,0.28,0.12,9.3,0
2025-07-30 11:00:00,0.234,22.28,0.79,6.34,21.8,1.3,2.1,maturity,0.3,0.28,0.12,13.8,0
2025-07-30 12:00:00,0.234,23.44,0.68,6.44,24.9,0.3,0.5,maturity,0.6,0.32,0.14,51.8,0
2025-07-30 13:00:00,0.209,20.66,0.73,6.58,34.0,0.8,0.7,flowering,0.6,0.32,0.14,66.5,1
2025-07-30 14:00:00,0.171,20.56,0.57,6.41,27.1,0.5,0.4,maturity,0.3,0.28,0.12,32.6,1
2025-07-30 15:00:00,0.175,16.79,0.9,6.24,31.0,0.3,0.2,vegetative,0.6,0.32,0.14,86.9,1
2025-07-30 16:00:00,0.248,22.42,0.61,6.81,28.6,1.3,0.2,vegetative,0.6,0.32,0.14,43.0,0
2025-07-30 17:00:00,0.221,18.05,0.67,6.58,26.1,1.6,0.1,maturity,0.3,0.28,0.12,17.8,0
2025-07-30 18:00:00,0.214,24.21,0.71,6.18,23.0,0.4,0.5,flowering,0.3,0.28,0.12,19.7,0
2025-07-30 19:00:00,0.203,22.85,0.69,6.59,26.0,1.0,0.2,vegetative,0.3,0.28,0.12,23.1,0
2025-07-30 20:00:00,0.208,23.44,0.63,6.55,28.9,0.2,0.5,vegetative,0.3,0.28,0.12,21.7,0
2025-07-30 21:00:00,0.262,30.38,0.84,6.28,30.9,1.6,1.9,flowering,0.3,0.28,0.12,5.4,0
2025-07-30 22:00:00,0.207,21.81,0.8,6.86,28.6,0.3,1.1,flowering,0.3,0.28,0.12,22.0,0
2025-07-30 23:00:00,0.166,25.78,0.73,6.54,31.2,0.2,1.1,vegetative,0.3,0.28,0.12,34.1,1
2025-07-31 00:00:00,0.25,32.26,0.66,6.44,20.4,2.8,1.7,vegetative,0.6,0.32,0.14,42.2,0
2025-07-31 01:00:00,0.212,28.53,0.81,6.47,32.3,0.5,0.0,maturity,0.3,0.28,0.12,20.5,0
2025-07-31 02:00:00,0.221,27.77,0.65,6.63,22.4,1.0,1.6,maturity,0.3,0.28,0.12,17.6,0
2025-07-31 03:00:00,0.284,20.47,0.86,6.48,32.9,1.7,0.2,flowering,0.6,0.32,0.14,21.4,0
2025-07-31 04:00:00,0.219,23.15,0.71,6.48,30.5,1.2,0.4,flowering,0.3,0.28,0.12,18.2,0
2025-07-31 05:00:00,0.232,15.41,0.82,6.82,18.6,0.8,0.4,vegetative,0.6,0.32,0.14,53.1,0
2025-07-31 06:00:00,0.173,24.49,0.69,6.07,31.7,0.5,0.1,flowering,0.6,0.32,0.14,88.3,1
2025-07-31 07:00:00,0.211,23.37,0.71,6.12,33.0,2.5,0.2,vegetative,0.3,0.28,0.12,20.6,0
2025-07-31 08:00:00,0.244,22.12,0.82,6.73,34.3,0.1,3.1,vegetative,0.3,0.28,0.12,10.7,0
2025-07-31 09:00:00,0.158,27.14,0.92,7.22,24.2,2.2,0.9,flowering,0.3,0.28,0.12,36.7,1
2025-07-31 10:00:00,0.228,15.96,0.86,6.76,28.9,1.2,0.6,vegetative,0.6,0.32,0.14,55.2,1
2025-07-31 11:00:00,0.224,30.17,0.79,7.06,31.5,0.8,1.4,vegetative,0.6,0.32,0.14,57.6,1
2025-07-31 12:00:00,0.222,26.51,0.76,6.37,31.7,0.4,1.7,maturity,0.6,0.32,0.14,59.0,1
2025-07-31 13:00:00,0.261,21.65,0.65,6.31,30.0,0.2,0.1,vegetative,0.6,0.32,0.14,35.1,0
2025-07-31 14:00:00,0.233,21.26,0.73,6.64,25.9,0.6,1.4,vegetative,0.3,0.28,0.12,14.0,0
2025-07-31 15:00:00,0.279,24.4,0.61,6.79,32.9,1.5,2.7,flowering,0.6,0.32,0.14,24.5,0
2025-07-31 16:00:00,0.18,29.6,0.74,6.11,33.0,1.4,0.9,vegetative,0.6,0.32,0.14,83.8,1
2025-07-31 17:00:00,0.225,22.51,0.74,6.44,27.2,1.0,1.0,flowering,0.6,0.32,0.14,56.7,1
2025-07-31 18:00:00,0.223,22.72,0.5,6.49,24.1,4.9,2.0,vegetative,0.3,0.28,0.12,17.0,0
2025-07-31 19:00:00,0.177,22.09,0.7,6.3,24.4,3.6,1.1,flowering,0.3,0.28,0.12,30.8,1
2025-07-31 20:00:00,0.258,30.91,0.74,6.33,34.8,0.5,5.4,maturity,0.3,0.28,0.12,6.5,0
2025-07-31 21:00:00,0.313,20.16,0.69,6.75,32.8,0.2,0.3,flowering,0.3,0.28,0.12,-9.9,0
2025-07-31 22:00:00,0.219,21.85,0.74,6.64,27.9,0.6,1.9,vegetative,0.3,0.28,0.12,18.2,0
2025-07-31 23:00:00,0.24,29.32,0.57,6.74,27.0,1.9,0.9,flowering,0.3,0.28,0.12,11.9,0
2025-08-01 00:00:00,0.223,22.74,0.62,6.6,19.2,0.6,0.5,vegetative,0.3,0.28,0.12,17.0,0
2025-08-01 01:00:00,0.191,27.69,0.8,6.24,27.6,0.4,2.1,flowering,0.6,0.32,0.14,77.1,1
2025-08-01 02:00:00,0.147,17.44,0.7,6.63,22.0,1.4,5.6,flowering,0.3,0.28,0.12,39.8,0
2025-08-01 03:00:00,0.192,20.97,0.73,6.21,28.8,1.1,0.1,maturity,0.3,0.28,0.12,26.5,1
2025-08-01 04:00:00,0.164,29.42,0.65,6.41,33.9,3.5,2.6,flowering,0.6,0.32,0.14,93.4,1
2025-08-01 05:00:00,0.288,18.62,0.7,6.19,23.1,0.8,0.2,vegetative,0.6,0.32,0.14,19.1,0
2025-08-01 06:00:00,0.215,21.24,0.47,6.32,29.2,3.4,0.2,flowering,0.6,0.32,0.14,62.8,1
2025-08-01 07:00:00,0.206,23.28,0.78,6.53,33.0,0.3,0.0,flowering,0.6,0.32,0.14,68.3,1
2025-08-01 08:00:00,0.256,17.05,0.88,6.36,29.1,2.0,2.6,maturity,0.6,0.32,0.14,38.7,0
2025-08-01 09:00:00,0.175,19.93,0.59,6.24,25.4,0.4,1.4,vegetative,0.6,0.32,0.14,86.9,1
2025-08-01 10:00:00,0.189,22.56,0.61,6.84,28.1,1.7,0.1,maturity,0.6,0.32,0.14,78.4,1
2025-08-01 11:00:00,0.223,22.23,0.74,6.46,32.8,2.6,1.0,vegetative,0.6,0.32,0.14,58.4,1
2025-08-01 12:00:00,0.261,28.4,0.85,6.34,29.3,1.0,0.1,flowering,0.3,0.28,0.12,5.7,0
2025-08-01 13:00:00,0.24,29.71,0.7,6.18,28.0,1.3,1.4,vegetative,0.3,0.28,0.12,12.0,0
2025-08-01 14:00:00,0.23,17.72,0.58,5.94,33.8,3.2,0.5,flowering,0.6,0.32,0.14,54.0,1
2025-08-01 15:00:00,0.223,22.56,0.68,6.43,30.6,0.5,0.1,flowering,0.3,0.28,0.12,17.1,0
2025-08-01 16:00:00,0.236,25.37,0.6,6.09,22.0,0.7,1.8,flowering,0.6,0.32,0.14,50.4,0
2025-08-01 17:00:00,0.228,29.58,0.63,6.71,31.2,2.3,0.8,flowering,0.3,0.28,0.12,15.6,0
2025-08-01 18:00:00,0.179,25.59,0.67,6.51,32.7,1.1,1.5,flowering,0.6,0.32,0.14,84.7,1
2025-08-01 19:00:00,0.222,23.45,0.61,6.97,21.8,2.1,1.1,flowering,0.3,0.28,0.12,17.4,0
2025-08-01 20:00:00,0.177,25.33,0.62,6.57,16.7,1.0,0.6,flowering,0.3,0.28,0.12,30.9,1
2025-08-01 21:00:00,0.223,25.37,0.71,6.28,22.8,1.3,1.2,maturity,0.3,0.28,0.12,17.0,0
2025-08-01 22:00:00,0.201,17.36,0.72,5.94,27.5,0.0,0.0,vegetative,0.3,0.28,0.12,23.8,0
2025-08-01 23:00:00,0.322,22.96,0.56,6.74,33.0,0.4,0.4,vegetative,0.3,0.28,0.12,-12.5,0
2025-08-02 00:00:00,0.218,29.3,0.74,6.11,23.5,1.5,1.5,maturity,0.3,0.28,0.12,18.5,0
2025-08-02 01:00:00,0.164,20.96,0.66,6.38,30.8,0.5,1.4,maturity,0.6,0.32,0.14,93.7,1
2025-08-02 02:00:00,0.215,22.65,0.77,7.0,13.5,0.5,2.2,flowering,0.3,0.28,0.12,19.6,0
2025-08-02 03:00:00,0.241,20.79,0.78,6.68,28.9,3.0,0.9,vegetative,0.6,0.32,0.14,47.5,0
2025-08-02 04:00:00,0.287,10.43,0.65,6.62,26.0,0.8,2.9,maturity,0.6,0.32,0.14,19.8,0
2025-08-02 05:00:00,0.196,22.1,0.76,6.78,38.5,0.2,0.8,flowering,0.3,0.28,0.12,25.1,1
2025-08-02 06:00:00,0.157,23.51,0.62,6.77,18.5,0.6,0.7,maturity,0.6,0.32,0.14,98.0,1
2025-08-02 07:00:00,0.253,19.44,0.83,6.97,27.9,0.7,0.2,vegetative,0.3,0.28,0.12,8.2,0
2025-08-02 08:00:00,0.165,16.23,0.62,6.32,18.5,4.5,1.5,vegetative,0.3,0.28,0.12,34.6,1
2025-08-02 09:00:00,0.203,17.6,0.74,6.39,25.3,1.3,1.2,flowering,0.3,0.28,0.12,23.2,0
2025-08-02 10:00:00,0.21,25.82,0.68,6.22,19.5,0.7,0.6,maturity,0.3,0.28,0.12,21.1,0
2025-08-02 11:00:00,0.217,31.86,0.6,6.49,39.5,0.6,0.1,maturity,0.6,0.32,0.14,61.7,1
2025-08-02 12:00:00,0.248,28.91,0.79,6.46,26.2,2.5,0.1,vegetative,0.3,0.28,0.12,9.7,0
2025-08-02 13:00:00,0.193,15.28,0.64,5.97,26.9,1.0,0.1,vegetative,0.3,0.28,0.12,26.2,1
2025-08-02 14:00:00,0.209,26.27,0.53,6.3,27.8,0.4,0.5,vegetative,0.6,0.32,0.14,66.6,1
2025-08-02 15:00:00,0.219,18.68,0.41,6.93,22.3,0.6,0.2,maturity,0.3,0.28,0.12,18.2,0
2025-08-02 16:00:00,0.226,19.09,0.61,6.57,33.3,0.3,2.0,vegetative,0.6,0.32,0.14,56.4,1
2025-08-02 17:00:00,0.224,19.69,0.84,6.71,31.2,3.2,2.3,maturity,0.6,0.32,0.14,57.7,1
2025-08-02 18:00:00,0.237,25.53,0.83,6.46,32.6,1.2,1.9,vegetative,0.6,0.32,0.14,49.5,0
2025-08-02 19:00:00,0.254,26.8,0.63,5.93,21.9,0.5,0.9,vegetative,0.3,0.28,0.12,7.9,0
2025-08-02 20:00:00,0.236,21.51,0.66,6.46,33.7,0.2,0.9,flowering,0.3,0.28,0.12,13.3,0
2025-08-02 21:00:00,0.238,21.59,0.65,6.81,33.1,0.2,2.2,vegetative,0.3,0.28,0.12,12.6,0
2025-08-02 22:00:00,0.157,24.32,0.57,6.14,26.8,0.6,0.5,vegetative,0.3,0.28,0.12,37.0,1
2025-08-02 23:00:00,0.222,24.84,0.61,6.72,32.5,0.6,0.1,maturity,0.6,0.32,0.14,58.8,1
2025-08-03 00:00:00,0.239,27.88,0.8,5.99,29.4,0.5,0.6,vegetative,0.6,0.32,0.14,48.5,0
2025-08-03 01:00:00,0.249,15.58,0.75,6.51,20.0,1.9,0.8,flowering,0.3,0.28,0.12,9.3,0
2025-08-03 02:00:00,0.192,22.1,0.73,6.66,27.1,3.9,0.8,vegetative,0.3,0.28,0.12,26.3,1
2025-08-03 03:00:00,0.194,16.66,0.57,6.41,25.6,0.4,0.2,vegetative,0.6,0.32,0.14,75.8,1
2025-08-03 04:00:00,0.197,21.75,0.71,7.24,28.4,0.3,1.5,flowering,0.6,0.32,0.14,73.8,1
2025-08-03 05:00:00,0.241,20.87,0.47,6.35,33.1,1.5,1.3,vegetative,0.3,0.28,0.12,11.6,0
2025-08-03 06:00:00,0.261,21.77,0.78,6.33,19.8,0.6,0.3,vegetative,0.6,0.32,0.14,35.2,0
2025-08-03 07:00:00,0.204,18.0,0.73,6.56,25.8,0.2,0.8,flowering,0.6,0.32,0.14,69.8,1
2025-08-03 08:00:00,0.256,14.56,0.57,6.27,23.9,0.2,1.6,vegetative,0.3,0.28,0.12,7.1,0
2025-08-03 09:00:00,0.225,11.53,0.86,6.07,24.1,0.3,0.0,vegetative,0.3,0.28,0.12,16.5,0
2025-08-03 10:00:00,0.215,21.34,0.52,6.17,23.9,0.0,0.3,vegetative,0.6,0.32,0.14,63.0,1
2025-08-03 11:00:00,0.212,19.84,0.75,6.73,28.3,2.8,0.6,maturity,0.3,0.28,0.12,20.5,0
2025-08-03 12:00:00,0.25,18.62,0.76,6.41,30.6,0.6,1.9,flowering,0.6,0.32,0.14,42.1,0
2025-08-03 13:00:00,0.233,28.61,0.58,7.01,29.7,0.1,1.6,flowering,0.3,0.28,0.12,14.1,0
2025-08-03 14:00:00,0.311,17.7,0.7,6.37,28.9,0.2,0.2,vegetative,0.3,0.28,0.12,-9.3,0
2025-08-03 15:00:00,0.186,29.08,0.54,6.71,31.1,0.4,0.6,vegetative,0.3,0.28,0.12,28.2,1
2025-08-03 16:00:00,0.241,30.12,0.42,6.65,39.9,0.8,0.4,vegetative,0.3,0.28,0.12,11.8,0
2025-08-03 17:00:00,0.199,12.25,0.59,6.36,28.7,1.2,0.5,flowering,0.3,0.28,0.12,24.4,1
2025-08-03 18:00:00,0.185,22.46,0.64,6.24,33.1,0.4,0.8,flowering,0.3,0.28,0.12,28.4,1
2025-08-03 19:00:00,0.22,20.0,0.76,5.98,32.8,3.2,0.7,vegetative,0.3,0.28,0.12,18.1,0
2025-08-03 20:00:00,0.225,7.44,0.71,6.67,36.9,1.4,0.2,flowering,0.3,0.28,0.12,16.4,0
2025-08-03 21:00:00,0.337,14.78,0.71,6.86,30.8,1.7,0.1,vegetative,0.3,0.28,0.12,-17.0,0
2025-08-03 22:00:00,0.213,25.87,0.6,6.02,23.8,0.4,0.1,vegetative,0.3,0.28,0.12,20.2,0
2025-08-03 23:00:00,0.175,32.1,0.65,6.39,29.5,0.5,1.8,flowering,0.6,0.32,0.14,87.1,1
2025-08-04 00:00:00,0.231,26.51,0.61,6.3,29.3,0.8,0.0,flowering,0.3,0.28,0.12,14.7,0
2025-08-04 01:00:00,0.137,23.62,0.58,6.67,32.1,0.6,0.2,vegetative,0.6,0.32,0.14,109.8,1
2025-08-04 02:00:00,0.216,21.89,0.64,6.4,23.6,0.3,3.1,maturity,0.3,0.28,0.12,19.1,0
2025-08-04 03:00:00,0.221,30.41,0.71,6.9,34.3,5.9,0.1,vegetative,0.3,0.28,0.12,17.8,0
2025-08-04 04:00:00,0.252,32.74,0.64,6.38,28.0,1.9,0.0,maturity,0.3,0.28,0.12,8.5,0
2025-08-04 05:00:00,0.259,19.07,0.67,6.13,32.2,0.3,0.5,flowering,0.3,0.28,0.12,6.3,0
2025-08-04 06:00:00,0.2,12.0,0.77,6.36,29.5,2.2,0.2,vegetative,0.6,0.32,0.14,72.1,1
2025-08-04 07:00:00,0.214,11.51,0.65,6.39,28.6,0.9,0.8,vegetative,0.6,0.32,0.14,63.6,1
2025-08-04 08:00:00,0.189,28.61,0.57,6.66,29.2,0.0,0.4,maturity,0.3,0.28,0.12,27.2,1
2025-08-04 09:00:00,0.175,21.76,0.76,6.39,31.4,0.4,0.2,vegetative,0.3,0.28,0.12,31.5,1
2025-08-04 10:00:00,0.232,22.92,0.73,6.63,37.8,0.0,6.6,flowering,0.3,0.28,0.12,14.3,0
2025-08-04 11:00:00,0.169,13.05,0.73,6.26,17.9,0.1,0.4,vegetative,0.6,0.32,0.14,90.6,1
2025-08-04 12:00:00,0.203,18.23,0.76,6.41,30.7,0.2,1.0,maturity,0.3,0.28,0.12,23.0,0
2025-08-04 13:00:00,0.18,20.52,0.75,6.26,28.2,0.7,2.1,vegetative,0.6,0.32,0.14,83.9,1
2025-08-04 14:00:00,0.242,23.04,0.7,6.25,27.1,0.5,2.6,flowering,0.3,0.28,0.12,11.4,0
2025-08-04 15:00:00,0.292,20.01,0.94,6.88,16.2,0.2,0.5,vegetative,0.3,0.28,0.12,-3.6,0
2025-08-04 16:00:00,0.168,16.81,0.57,6.29,30.9,0.5,3.7,flowering,0.3,0.28,0.12,33.6,1
2025-08-04 17:00:00,0.146,18.08,0.64,6.4,27.4,0.4,1.3,vegetative,0.6,0.32,0.14,104.5,1
2025-08-04 18:00:00,0.215,28.04,0.8,6.81,23.8,0.5,0.9,vegetative,0.6,0.32,0.14,63.0,1
2025-08-04 19:00:00,0.221,23.22,0.71,6.73,28.2,0.2,1.2,vegetative,0.3,0.28,0.12,17.8,0
2025-08-04 20:00:00,0.229,25.06,0.78,6.99,26.5,0.9,0.4,maturity,0.3,0.28,0.12,15.4,0
2025-08-04 21:00:00,0.202,17.51,0.72,6.64,19.3,0.0,0.6,vegetative,0.3,0.28,0.12,23.4,0
2025-08-04 22:00:00,0.212,7.23,0.84,6.32,28.4,0.5,0.9,maturity,0.3,0.28,0.12,20.4,0
2025-08-04 23:00:00,0.235,19.38,0.6,7.12,30.9,2.3,0.4,vegetative,0.3,0.28,0.12,13.6,0
2025-08-05 00:00:00,0.262,17.67,0.83,6.67,25.3,0.5,1.5,vegetative,0.6,0.32,0.14,35.0,0
2025-08-05 01:00:00,0.142,23.75,0.82,6.45,29.3,0.6,0.3,vegetative,0.3,0.28,0.12,41.5,1
2025-08-05 02:00:00,0.205,38.43,0.58,6.52,28.5,0.1,1.6,flowering,0.6,0.32,0.14,68.9,1
2025-08-05 03:00:00,0.229,25.48,0.76,6.55,33.2,0.9,0.2,flowering,0.6,0.32,0.14,54.9,1
2025-08-05 04:00:00,0.183,35.68,0.7,6.43,27.5,2.8,0.2,flowering,0.3,0.28,0.12,29.0,1
2025-08-05 05:00:00,0.289,24.84,0.64,6.09,32.0,0.3,1.4,vegetative,0.6,0.32,0.14,18.5,0
2025-08-05 06:00:00,0.195,18.85,0.51,6.99,26.4,0.5,0.3,vegetative,0.3,0.28,0.12,25.6,1
2025-08-05 07:00:00,0.218,23.74,0.6,6.49,37.8,0.9,1.6,vegetative,0.3,0.28,0.12,18.5,0
2025-08-05 08:00:00,0.242,30.9,0.77,6.56,25.8,0.1,1.5,flowering,0.6,0.32,0.14,46.7,0
2025-08-05 09:00:00,0.196,31.15,0.78,7.12,24.6,3.0,0.3,vegetative,0.3,0.28,0.12,25.1,1
2025-08-05 10:00:00,0.146,19.12,0.68,6.3,27.5,0.6,0.1,flowering,0.3,0.28,0.12,40.2,1
2025-08-05 11:00:00,0.203,23.27,0.78,6.7,24.4,0.1,0.2,vegetative,0.3,0.28,0.12,23.1,0
2025-08-05 12:00:00,0.261,14.85,0.79,6.26,21.8,0.4,1.4,flowering,0.6,0.32,0.14,35.3,0
2025-08-05 13:00:00,0.207,26.12,0.72,6.6,31.6,0.5,1.9,vegetative,0.6,0.32,0.14,68.1,1
2025-08-05 14:00:00,0.186,29.77,0.63,6.56,12.7,0.4,0.5,maturity,0.6,0.32,0.14,80.3,1
2025-08-05 15:00:00,0.257,22.2,0.74,6.74,24.4,1.2,0.2,flowering,0.6,0.32,0.14,37.8,0
2025-08-05 16:00:00,0.207,18.66,0.75,6.86,21.3,0.4,0.1,vegetative,0.6,0.32,0.14,67.9,1
2025-08-05 17:00:00,0.2,23.8,0.77,6.33,28.7,0.4,0.2,flowering,0.3,0.28,0.12,24.1,1
2025-08-05 18:00:00,0.226,24.09,0.79,6.93,17.1,0.4,3.9,flowering,0.3,0.28,0.12,16.2,0
2025-08-05 19:00:00,0.251,22.41,0.56,6.95,30.7,1.5,0.2,flowering,0.6,0.32,0.14,41.5,0
2025-08-05 20:00:00,0.315,22.89,0.65,6.43,31.3,0.4,0.1,vegetative,0.3,0.28,0.12,-10.6,0
2025-08-05 21:00:00,0.253,21.13,0.51,6.5,19.8,0.0,1.5,maturity,0.3,0.28,0.12,8.1,0
2025-08-05 22:00:00,0.266,26.98,0.77,6.35,29.0,0.5,1.0,vegetative,0.6,0.32,0.14,32.2,0
2025-08-05 23:00:00,0.2,25.68,0.68,6.41,30.6,0.3,0.8,vegetative,0.3,0.28,0.12,24.1,1
2025-08-06 00:00:00,0.179,17.08,0.74,6.14,32.7,2.4,0.6,vegetative,0.6,0.32,0.14,84.6,1
2025-08-06 01:00:00,0.222,16.95,0.55,6.73,20.7,0.6,1.2,vegetative,0.3,0.28,0.12,17.3,0
2025-08-06 02:00:00,0.224,20.73,0.84,5.88,20.0,0.3,1.2,vegetative,0.3,0.28,0.12,16.7,0
2025-08-06 03:00:00,0.177,25.68,0.58,6.29,35.5,4.0,0.6,flowering,0.3,0.28,0.12,30.9,1
2025-08-06 04:00:00,0.213,22.74,0.78,6.49,23.9,0.3,0.3,vegetative,0.6,0.32,0.14,64.2,1
2025-08-06 05:00:00,0.236,18.78,0.71,6.89,25.4,1.4,1.8,flowering,0.3,0.28,0.12,13.2,0
2025-08-06 06:00:00,0.234,23.31,0.68,6.34,31.2,1.0,0.2,vegetative,0.3,0.28,0.12,13.7,0
2025-08-06 07:00:00,0.24,20.35,0.67,6.63,22.2,0.6,0.8,vegetative,0.6,0.32,0.14,47.9,0
2025-08-06 08:00:00,0.232,26.4,0.64,6.48,26.7,0.5,1.2,vegetative,0.3,0.28,0.12,14.5,0
2025-08-06 09:00:00,0.2,23.67,0.83,6.78,32.5,2.1,1.0,flowering,0.6,0.32,0.14,72.2,1
2025-08-06 10:00:00,0.199,20.42,0.7,6.61,20.9,0.6,1.0,flowering,0.3,0.28,0.12,24.2,1
2025-08-06 11:00:00,0.172,23.16,0.57,6.75,25.5,0.5,1.1,flowering,0.6,0.32,0.14,88.8,1
2025-08-06 12:00:00,0.291,28.58,0.66,6.33,22.4,0.4,2.1,maturity,0.3,0.28,0.12,-3.4,0
2025-08-06 13:00:00,0.221,19.15,0.71,6.2,24.1,0.3,0.5,vegetative,0.3,0.28,0.12,17.8,0
2025-08-06 14:00:00,0.211,24.01,0.79,6.61,33.9,0.5,1.0,vegetative,0.6,0.32,0.14,65.4,1
2025-08-06 15:00:00,0.183,21.65,0.64,6.35,35.0,0.1,1.2,vegetative,0.6,0.32,0.14,82.3,1
2025-08-06 16:00:00,0.337,24.13,0.65,6.51,29.3,0.1,0.9,flowering,0.3,0.28,0.12,-17.2,0
2025-08-06 17:00:00,0.177,18.73,0.7,6.6,30.7,0.8,2.3,vegetative,0.6,0.32,0.14,85.8,1
2025-08-06 18:00:00,0.203,22.55,0.79,6.87,30.5,0.6,1.1,flowering,0.3,0.28,0.12,23.1,0
2025-08-06 19:00:00,0.237,27.54,0.56,6.74,24.6,0.2,0.6,maturity,0.6,0.32,0.14,50.0,0
2025-08-06 20:00:00,0.244,17.31,0.75,6.3,29.2,0.1,1.9,flowering,0.3,0.28,0.12,10.8,0
2025-08-06 21:00:00,0.258,15.35,0.65,6.16,21.5,0.2,0.7,maturity,0.3,0.28,0.12,6.5,0
2025-08-06 22:00:00,0.292,15.54,0.67,7.01,23.2,0.4,0.8,flowering,0.3,0.28,0.12,-3.7,0
2025-08-06 23:00:00,0.24,16.15,0.9,6.03,27.6,0.6,0.9,maturity,0.6,0.32,0.14,47.9,0
2025-08-07 00:00:00,0.178,24.98,0.68,6.36,22.7,0.2,0.4,maturity,0.6,0.32,0.14,85.3,1
2025-08-07 01:00:00,0.21,14.97,0.78,6.69,21.6,1.4,1.3,flowering,0.3,0.28,0.12,21.1,0
2025-08-07 02:00:00,0.232,20.51,0.77,6.99,24.4,0.2,0.1,flowering,0.3,0.28,0.12,14.3,0
2025-08-07 03:00:00,0.303,25.09,0.58,6.44,33.7,0.1,2.0,vegetative,0.3,0.28,0.12,-6.8,0
2025-08-07 04:00:00,0.164,24.08,0.52,6.51,35.8,5.2,1.4,flowering,0.6,0.32,0.14,93.5,1
2025-08-07 05:00:00,0.268,20.07,0.78,6.24,27.8,0.6,0.4,vegetative,0.6,0.32,0.14,31.1,0
2025-08-07 06:00:00,0.227,22.95,0.59,6.54,30.9,0.2,0.3,maturity,0.6,0.32,0.14,55.7,1
2025-08-07 07:00:00,0.254,22.54,0.53,6.15,25.2,2.2,0.5,maturity,0.6,0.32,0.14,39.9,0
2025-08-07 08:00:00,0.216,20.88,0.8,6.27,17.7,0.3,1.6,maturity,0.3,0.28,0.12,19.2,0
